wallet_address,total_deposits,total_borrows,deposit_to_borrow_ratio,num_repayments,num_liquidations,avg_borrow_duration,activity_span_days,transaction_frequency,redeem_to_deposit_ratio,liquidation_ratio,last_activity_days_ago
0x001589fe1923c2118f34e4277f2ef650fcbf0161,15038470298.691563,943.3796318126906,15941058.907382064,0,0,,132.77488425925927,0.22594634645978162,0.47368418559556913,0.0,2.1972337962962962
0x00159370cbe576b765a7fb2e78582e0cb563d445,1.2308020005750013e+18,5.336760005915205e+17,2.306271968780298,0,0,,20.828761574074075,0.9122001772611211,0.19999998000000202,0.0,3.5360532407407406
0x0015b3f0266cd7b1f4105cf8180d37e7bd0ccead,14127252.0,0.0,14127252000000.0,0,0,,0.02034722222222222,2.0,0.9999990000010001,0.0,97.97016203703704
0x0016469a65facda9e86fd0ae0e9661128843c224,2.21e+16,5000000000000000.0,4.42,0,0,,0.0,2.0,0.0,0.0,115.62203703703703
0x0016dcd1d3c93067dce5bb30dc33258f36d33308,9.63e+16,0.0,9.63e+22,0,0,,0.0,1.0,0.0,0.0,98.49407407407408
0x00183135585d70a523d61b2e43037a7138b36906,2.576250255789388e+17,6.406845662396402e+17,0.40210899271542205,10,0,3.4512965534979427,57.14190972222222,0.945015668228527,1.0666665955555603,0.0,6.556157407407407
0x00184e8aa1e95f491f2d9601e12b540092160ded,102.35,61.0,1.67786882495297,1,0,0.00034722222222222224,0.0008333333333333334,4.0,0.9999990000010001,0.0,141.36203703703703
0x0018583d7654803d2c59467e10dec5f70bbe1851,260000000000460.0,0.0,2.6000000000046e+20,0,0,,22.195231481481482,3.2439400355014527,0.0,0.0,93.93466435185185
0x001875a076b3cfe1c9535d76b0345c16e3d61118,2200000.0,0.0,2200000000000.0,0,0,,5.458935185185185,0.3663718165087819,0.0,0.0,44.579930555555556
0x0018d044b946ede86b43bb3b964a45772a5abeb9,2.116040921382197e+18,1121816.0,1886263809198.9333,2,0,0.04190972222222222,53.29346064814815,0.412808621028525,0.9999998888889013,0.0,23.19386574074074
0x0019971fb18fbfc9108d90eb2cdd4d5a0a897eee,0.0,79209353.0,0.0,2,0,7.105804398148148,14.21355324074074,0.35177692131678573,2000000.0,0.0,61.80493055555556
0x0019bd9f6142943f3a03a8a62d0001a95213f555,1e+17,0.0,1.0000000000000001e+23,0,0,,0.0,1.0,0.0,0.0,101.58792824074074
0x001b024b98ee862aa01eea595c4c16a0213d2611,4.1189765583527866e+17,500000000.0,823795311.6705556,0,0,,0.0014351851851851852,2.0,0.0,0.0,143.38008101851852
0x001bc3cfc3eed892dd6de07807333f2b05c5b4e9,360165205.14713097,234424601.0,1.536379729818243,7,0,6.623763778659612,23.079467592592593,1.3865137864042614,0.8999999100000091,0.0,68.25865740740741
0x001bc97d92e1a30b02d4e75be25f06063555d556,114845.04979413797,54452832761.0,2.109073926387019e-06,9,0,6.116921424897119,9.53417824074074,4.719861414768748,1.1666665694444527,0.0,75.54033564814814
0x001be549fa377710b9e59d57bbdf593ce1e379ca,6240750099327031.0,0.0,6.240750099327031e+21,0,0,,20.678125,0.09672056823333837,0.0,0.0,25.06130787037037
0x001c88d92d199c9eb936ed3d6758da7c48e4d08e,9847.0,0.0,9847000000.0,0,0,,9.698611111111111,0.2062150937992267,0.0,0.0,41.932488425925925
0x001d2a3192a49e28cac0a7abcaa916648c62b982,6461144026105417.0,0.0,6.461144026105418e+21,0,0,,0.0,1.0,0.0,0.0,43.389328703703704
0x001d4aa3f14b6e0019e5615e9c8eb50659061220,1109087.0,0.0,1109087000000.0,0,0,,0.0,1.0,0.0,0.0,40.993125
0x001f96b7e19a54ae45f451b0148336504d03fdcf,18485.0,0.0,18485000000.0,0,0,,0.0,1.0,0.0,0.0,44.95333333333333
0x001fbfc5e2b56d372d642f5f1b52b5cde4584779,918.9004126574749,0.0,918900412.657475,0,0,,68.25821759259259,0.08790150419414296,0.199999960000008,0.0,8.232743055555556
0x00202f8f6bb6f100241ce0726922f2bd4c7196ee,23783.0,0.0,23783000000.0,0,0,,0.0,1.0,0.0,0.0,45.46118055555556
0x0020c5222a24e4a96b720c06b803fb8d34adc0af,0.0,0.0,0.0,0,0,,0.0,1.0,1000000.0,0.0,37.617164351851855
0x0021be1d33a577bf5ede730a6b5d5d9f878ba7e4,9505.135240588968,0.0,9505135240.588968,0,0,,6.116898148148148,0.3269631031220435,0.0,0.0,45.0874537037037
0x00222d56e0509a5e9ab05c588c548290a5e9f876,4440486156185637.0,0.0,4.440486156185637e+21,0,0,,0.0,1.0,0.0,0.0,45.31041666666667
0x002379916ac42a432f3b53f16782d33267debb4c,1.5,0.0,1500000.0,0,0,,0.0,1.0,0.0,0.0,45.69105324074074
0x0023aa0d5d1675d6ccbe0aff5d6afdd0bc61d2be,2200000.0,0.0,2200000000000.0,0,0,,5.45849537037037,0.36640133668635794,0.0,0.0,44.57983796296296
0x0023d9ffe7d793895c5da5833d56c737832ead2b,14997724.0,0.0,14997724000000.0,0,0,,0.0008564814814814815,2.0,0.0,0.0,45.638125
0x0023e0f24acc95e838f76f81ab3d69e40b9b1933,4999194.0,0.0,4999194000000.0,0,0,,0.0,1.0,0.0,0.0,45.181481481481484
0x0023f4cbb5d47ef377af97fc5c7399b62e31e0ff,1.2625001510457944e+16,0.0,1.2625001510457945e+22,0,0,,1.014375,1.9716574245224892,0.0,0.0,44.973703703703706
0x0024461e7a8ce7157866eaa4c24b702d328250ce,0.0,0.0,0.0,0,0,,0.0,1.0,1000000.0,0.0,25.334606481481483
0x0024511a019f836ddd88902bb516b4f0b3a2dcf9,2.5e+16,0.0,2.5000000000000002e+22,0,0,,0.0,1.0,0.0,0.0,67.96494212962963
0x00246f7813397868b1beec56e1677efa47816dae,5.271080464244155e+18,1.8000000000000023e+18,2.9283780356911935,2,0,7.35004179526749,21.02681712962963,2.0925658756977557,0.09999999666666677,0.0,73.39758101851852
0x0025a856d01a898bd52286d56c52323b13937b65,1e+17,0.0,1.0000000000000001e+23,0,0,,0.0,1.0,0.0,0.0,101.33539351851852
0x00261d225db379b3fc74cd0228d6f90582d39035,3.42e+16,5000000000000000.0,6.84,0,0,,0.0,2.0,0.0,0.0,114.28111111111112
0x00262ffcfda82b5582d1905ca05b849f196b0419,101169192.0,57074003.0,1.772596746017591,1,0,3.734452160493827,3.7604166666666665,2.6592797783933517,0.49999987500003124,0.0,79.26856481481481
0x0026bc865efa2fb74d18c3be5a77c780756e50e6,450246121481307.0,0.0,4.50246121481307e+20,0,0,,0.0,1.0,0.0,0.0,99.9919212962963
0x002729e3173b9fc6abcf03eb2d754b0e2ae4edbd,1851978.0,0.0,1851978000000.0,0,0,,0.0,1.0,0.0,0.0,40.52638888888889
0x002761f50e9c9e98e4ca367ef215f3643eec9dd9,9.7e+16,0.0,9.7e+22,0,0,,0.0,1.0,0.0,0.0,98.68597222222222
0x002775390698ef16589bb22bba37ae7906ae2f36,1.626500618368473e+18,1.0000000000151775e+18,1.626500618343787,5,0,-0.06065972222222234,20.264166666666668,1.480445778673356,0.05882352595155729,0.0,66.13875
0x0027c6cd01364a3c5d29f72269b36dfe85628193,1880888.0,0.0,1880888000000.0,0,0,,0.0,1.0,0.0,0.0,39.218159722222225
0x0027f7335d610f15b325baa5798414548720fcaa,2.0055276752177456e+17,1518992970.0,132030082.74737073,2,0,0.6307523148148149,1.3520833333333333,9.614791987673344,0.49999991666668053,0.0,2.5176736111111113
0x00283b611db7844cb5677b311afd67c8e3078518,7200645.0,0.0,7200645000000.0,0,0,,0.0,1.0,0.0,0.0,39.04516203703704
0x00296e3cb10f1ddf6be160aa9722d7a288957b66,4.72e+16,0.0,4.72e+22,0,0,,0.0,1.0,0.0,0.0,119.65644675925925
0x0029ab135b5be72168bf80f140d60a9264dbd0c5,2.5999999999999996,0.0,2599999.9999999995,0,0,,3.714583333333333,0.538418395961862,0.0,0.0,45.22896990740741
0x002a63fb3bb81ccc222e2d8192eb95a5767a2151,1107978.0,0.0,1107978000000.0,0,0,,0.0,1.0,0.0,0.0,40.45569444444445
0x002aea16059a7d4bef638a03b61a9e80ef07e745,21942958.619659524,15353317.38178582,1.429199831802461,5,0,23.110060185185183,82.66001157407408,0.4960076731087642,1.1666665694444527,0.0,40.378194444444446
0x002bb13a55bf4525f02717708dd4534ecc475193,3145177.0,0.0,3145177000000.0,0,0,,0.000787037037037037,2.0,0.0,0.0,45.55972222222222
0x002c77a71d54e6da4b28690fe1676752a74a67eb,1151220.0,0.0,1151220000000.0,0,0,,0.0,1.0,0.0,0.0,45.35936342592593
0x002cd2707daccbd5f3f192a565fca0a2cea021a6,1.000000000005134e+18,2726309.0,366796280247.3114,1,0,0.0005324074074074074,18.024618055555557,0.27739838839241854,0.499999750000125,0.0,128.3916087962963
0x002d2715b179d0db3e17cc28317a98f2f65e6884,2.359554459109414e+18,6.914750589526915e+17,3.412349337202699,38,0,25.157674928033,101.88613425925926,2.4831641895080314,0.5408163210120783,0.0,44.22013888888889
0x002d59b6a7b3483c8c1ef38c90cbe7790aeaea50,4674990964187967.0,0.0,4.674990964187967e+21,0,0,,0.0,1.0,0.0,0.0,44.04052083333333
0x002dcc4d0ad0bdce1c444ad0bb4d51ac7e61d62b,499760941.0,4500000000.0,0.11105798688888886,16,0,36.58937081363278,128.74545138888888,0.2252506763318769,0.599999880000024,0.0,10.000127314814815
0x002de04d579930686698abab5f48bda0b24fb9fc,2.0000000836543568e+17,42533281825.0,4702200.2484623855,15,0,14.594298707561729,80.3359375,1.058056987260527,0.7812499755859383,0.0,2.129722222222222
0x002e5e69ae7c8999834ee24aeb5c26ad05433820,21457.000000000004,2500.0,8.582799996566882,1,0,0.0002777777777777778,0.0015277777777777779,4.0,0.9999990000010001,0.0,136.39491898148148
0x002e7ea05d6721a04cd36ab5e9f2c72338d7f7f3,15000000.0,0.0,15000000000000.0,0,0,,71.94774305555555,0.08339385983750745,4.999995000005001,0.0,16.922025462962964
0x002eba74e10ff40a1bc1cfa2b9684f9e28f8dea7,12183.0,0.0,12183000000.0,0,0,,0.0,1.0,0.0,0.0,47.749143518518515
0x002f93d5a1ca66a2a64b490bd0a0291c1a1c02b6,3.9099773845529923e+18,2912475961.0,1342492586.0024948,12,0,3.0939649114042105,105.19599537037037,1.0266550510763968,0.14754098118785278,0.0,4.107546296296296
0x0030040e8d836ac3e546c354f9b373e70a14deeb,0.0,0.0,0.0,0,0,,0.0028472222222222223,2.0,2000000.0,0.0,61.15334490740741
0x00301da1d3b20fd6b8451a791a8b1a5e20599fb8,1.7462239486040312e+18,6150004950.0,283938624.8955834,0,0,,40.67474537037037,1.4259462344969038,0.0,0.0,0.15560185185185185
0x00305f0dc87d6bf12ac07e37ac0d2336d5906b93,6764030347976762.0,0.0,6.764030347976762e+21,0,0,,0.0,1.0,0.0,0.0,42.37890046296296
0x003064605a8677d5b2e8def620ac67d8f1f1b5ed,197000000.0,0.0,197000000000000.0,0,0,,33.31018518518518,0.09006254343293954,1.9999980000020001,0.0,6.892962962962963
0x003094a91a3b5523bc601b221f80183bd347e9ae,2200000.0,0.0,2200000000000.0,0,0,,5.458726851851852,0.36638579915782155,0.0,0.0,44.579907407407404
0x0030a2c2268c9faafeae8ea22802db8b3c87f82c,165694780930095.0,0.0,1.6569478093009502e+20,0,0,,0.0,1.0,0.0,0.0,51.16960648148148
0x0030d58fd7c5af92c6e9bbf4d06255b6a9d1490a,94406.7062908613,1.2000007117005405e+17,7.867220858317328e-13,11,0,8.286513590203107,73.14305555555555,0.9160131401553273,0.21621621037253486,0.0,3.345150462962963
0x0030de8f624d2b2513c6dbbff788bb109b80304d,512154521788658.0,0.0,5.12154521788658e+20,0,0,,0.0,1.0,0.0,0.0,46.33346064814815
0x0030e3b40e23f92bd064457fd1fb848482a0bde5,32765593476.0,0.0,3.2765593476e+16,0,0,,0.0007638888888888889,2.0,0.0,0.0,49.40317129629629
0x0030ee334630838ea4dee0b4b6ecbc973529031f,4145.0,3800000550.0,1.0907893158068094e-06,1,0,25.83732175925926,74.04144675925926,0.2160951831752142,0.0,0.0,10.094444444444445
0x0031fc2cc920357b9767ab93200c5bf69c43e8e7,1.0711849113594032,0.0,1071184.9113594033,0,0,,0.0,1.0,0.0,0.0,48.59436342592593
0x00326e37cef76788f6b0cf643c94481d60bd3d58,30.0,0.0,30000000.0,0,0,,0.13056712962962963,2.0,0.0,0.0,42.20767361111111
0x00329e92ed6fd0a0ef76da9c476d51faeb6b26a0,3.2033417926693304e+18,2.000003415528238e+18,1.601668161063249,148,0,10.453111895724472,103.78547453703703,5.0392408218296625,0.23463687019755938,0.0,21.760231481481483
0x003325d3054cd7668fb16f19ea11bae6d02a474c,0.0,0.0,0.0,0,0,,6.745138888888889,0.7412745804591785,5000000.0,0.0,15.169409722222222
0x0034baeeb160a5f1032b6d124d3e87cc94d74e62,52837322.65103469,34964600.0,1.5111662267274095,21,0,6.9886668136390355,24.534699074074073,6.602893294549764,0.6271186334386673,0.0,98.68435185185186
0x0034d2a08772822866b08d2c585e5c8e25723760,476.0,0.0,476000000.0,0,0,,0.0,1.0,0.0,0.0,75.84965277777778
0x0034daf2e65f6ef82bc6f893dbbfd7c232a0e59c,0.0,0.0,0.0,0,0,,30.831481481481482,0.16217190221634933,5000000.0,0.0,54.705868055555555
0x0035e2e614e53a5ebf5a518dede926a7fcec4f91,1720279344.3899586,912157332.2233623,1.8859458600160741,2,0,11.41904224537037,20.906643518518518,1.243623825936953,0.14285713265306196,0.0,76.08042824074074
0x0036472d3ca5e7ab22477d62682b2a3d9436d328,10.0,0.0,10000000.0,0,0,,0.0,1.0,0.0,0.0,48.25729166666667
0x0036534c48a754163f0f446601f36bcfda840f57,4.733088455184667e+17,1250000165.0,378647026.4333656,7,0,1.997545867626886,12.879537037037037,2.096348643771702,0.7142856122449125,0.0,105.73641203703704
0x00368bb9dba2ee83f3553feae59710b9c3743e09,7.20006862694094e+17,500.0,1440013722508160.5,0,0,,37.84740740740741,0.290640779739304,0.11111109876543349,0.0,51.06557870370371
0x0036a2f1f6136bb9d7992f7def692126a279e702,3992596985892630.0,0.0,3.9925969858926304e+21,0,0,,0.0,1.0,0.0,0.0,45.710960648148145
0x0036a3f98bc84afb07fe42421f5a14cfe3c33219,1001887.5272977127,2401002020.0,0.0004172789189480617,14,0,5.069887005649718,56.22424768518518,0.7647945818816227,0.6666665925926009,0.0,34.74690972222222
0x0036bc671c03460dec7d0ab24f45df0cf33d042b,500572641.6387132,500571665.4986215,1.0000019500506279,2,0,68.0492824074074,70.08412037037037,0.17122280962626263,0.9999997500000625,0.0,15.198425925925926
0x0037643e4ec2b622270676e9e7aa163b261cfb79,1843331.0,0.0,1843331000000.0,0,0,,0.0,1.0,0.0,0.0,40.19759259259259
0x0037aca1c1c45787a95c11dfaabed6308dc2ff80,49613617892.0,0.0,4.9613617892e+16,0,0,,49.79636574074074,0.18073608116016945,1.9999993333335555,0.0,41.99563657407408
0x0037daf6fb154db55110ced85cb4ba9e1204ca17,114318770.6370622,8.67954276439054e+16,1.3171059091508426e-09,0,1,,67.51701388888888,0.4147102839304908,0.9999998571428775,0.07692307100591762,21.642592592592592
0x0038281701bf3f51fdbb18903c6e18776780a9a1,1100000.0,0.0,1100000000000.0,0,0,,0.0,1.0,0.0,0.0,40.05618055555556
0x00389de87cae34a6f89e13cc8225c4984add8b37,3244793630853.9365,1422996905920.7676,2.2802534688256073,76,0,5.807985154862696,58.27695601851852,10.467259130798833,0.32317073072204044,0.0,58.581805555555555
0x0039e71541bdc798d062346bce94230bf519bb72,3.25e+16,5000000000000000.0,6.5,0,0,,0.0,2.0,0.0,0.0,115.49530092592593
0x0039e762ecd8e8f074e93575dc395abfce4ef8b6,8994199859.0,0.0,8994199859000000.0,0,0,,2.7740046296296295,2.1629379907707973,1.9999990000005,0.0,118.52655092592593
